1860-11-02_advert_513	1860-11-02	advert	NO HEADER	;;; Double Refined Steam Candies.;;;  --My factory is now complete, and by far the largest establishment of the kind south of Philadelphia.;;; An experience of twenty years, aided with competent workmen, enables me to offer to the trade of;;; Virginia,;;; North Carolina,;;;  and Tennessee,;;; As also the city Grocers, an article of city-made, Steam-Refined Crushed Sugar Candy, warranted to stand in any climate, much below the Northern price for an article of like standard.;;; Call and  it at  street.;;; 
1860-11-02_advert_514	1860-11-02	advert		;;; China, Glass, &amp;c.;;; 
1860-11-02_advert_515	1860-11-02	advert	O. B. Taylor,117 Main St.,China, Glass and Earthen-Ware.	;;; O. B. Taylor,117 Main St.,China, Glass and Earthen-Ware.;;; I am now in receipt of my Fail stock of Goods.;;; larger than ever before, embracing nearly every article in my line of business.;;; I intend competing with the re-packing houses of the North, and will duplicate bills purchased of any of them within the past year.;;; Goods carefully packed and shipped promptly.;;; A call is respectfully solicited.;;; au 30--2m O. B. T.;;; 
1860-11-02_advert_516	1860-11-02	advert	NO HEADER	;;; Richmond Potteries,;;; --foot of Main street, Rocketts, and corner Cary and 13th streets, Richmond, Va. Keesee &amp; Parr, Proprietors.--The subscribers respectfully inform the merchants of Virginia, North Carolina and Tennessee.;;; that they are manufacturing the best quality of Stone-Ware, which they will sell at the very lowest prices, with a liberal discount for cash.;;; All ware sold by us will be delivered in any part of the city free of charge.;;; Thos. W. Keesee;;;  David Parr.;;; 
1860-11-02_advert_517	1860-11-02	advert	NO HEADER	;;; We have some Great bargains again — look at our price list.;;; --Clear nice Tumblers from 37 cts. a dozen up; Goblets from $2 a dozen up; Preserve Dishes, 10 cts. and higher, worth a great deal more; Kerosene Lamps from 75 cts. up to some very rich patterns — the best burners out, worth most twice the money; all other Glassware in proportion; Dinner, Tea and Chamber Sets, bought at a great sacrifice from a New York importer, which we offer at an astonishing low figure.;;; Our Vases, Motto Cups and other Parlor Ornaments defy competition.;;; Whoever looks at our assortment of Britannia, Albata and Silver-plated Ware, as also Table Cutlery, says that we are hard to beat in that line.;;; All kinds of House-Furnishing Goods, in Wooden and Willow-ware, Brushes, Tinware, Waiters, Looking-Glasses, (which we make to order, any size required.) besides an immense variety in Fancy Goods and Toys. &amp;c.;;; Schaap &amp; Co., corner Broad and 3d sts.;;; 
1860-11-02_advert_518	1860-11-02	advert	NO HEADER	;;; Just received and opened, Imported expressly for Retail trade.;;; --We would call the attention of housekeepers and the public generally, to our large stock of fine decorated Maroon and Buff Dinner Sets, Tea Sets, Tete-a-Tete Sets, Chamber Sets, &amp;c. Also, a large stock of pure white French China, sold by the s or piece; Silver-Plated Ware, Castors, Spoons, Forks, Goblets, Pitchers, Silver-Mounted Waiters of all sizes, Candlesticks, Cake Baskets, Card Baskets, &amp;c.--all of direct importation.;;; For sale very low at;;; Geo. J. Sumner &amp; Co.'S;;; Iron Front Buildings, Governor street.;;; 
1860-11-02_advert_519	1860-11-02	advert	NO HEADER	;;; New Goods of direct importation.;;; --Rich China decorated Dinner Sets, of twenty different patterns; elegantly decorated and plain Tea Sets; White Granite Dinner Ware, Tea Ware and Toilet Ware; Fancy Goods; Rich Plated Ware; Cut and Moulded Glassware, Lamps, Chandeliers; House-furnishing Goods, &amp;c.;;; Visitors to the Fair are respectfully solicited to examine our stock, which has been purchased exclusively for cash, and is therefore offered on the most liberal terms.;;; Stebbins, Pullen &amp; Co.;;; 101 Broad st., cor. of 9th.;;; 
1860-11-02_advert_520	1860-11-02	advert	Drugs, Medicines, &amp;c.	;;; To housekeepers.;;; --By late arrivals, we offer a splendid variety of French Dinner and Tea Sets; White Granite Ware, in sets or single pieces; Fancy Toilet Ware, of new designs; Glass Ware, of every description; Silver-Plated Ware; Ivory Handle and Common Knives and Forks; Bronze Iron Hat Stands; Tea Trays; Britannia Coffee and Tea Urns; Oyster Dishes; Fenders; Fire Irons; Coal Hods; Foot Warmers; Japanned Toilet Ware; Gas Fixtures; Mirrors; together with a magnificent stock of rich Fancy Goods, all of which we offer as low as such goods can be obtained.;;; T. A. Bulkley &amp; Co., 137 Main st.;;; Drugs, Medicines, &amp;c.;;; 
1860-11-02_advert_521	1860-11-02	advert	NO HEADER	;;; Fall trade.;;; 1860.;;; W. Peterson &amp; Co., Wholesale;;; Druggists and Dealers in;;; Indigo, Spices, Madder, Logwood, Bi. Carb.;;; Soda, Starch, Sal Soda, Tobacco, Snuff, Cigars, Nutmegs, Salad Oil, Sponges, Salt Petre, Saleratus, Flor, Sulphur, Copperas, Brimstone, Alum, Cochineal, White Lead, Zinc Paint, Linseed Oil, Colors, Paraffine Oil, Solar Oil, Lard Oil, Castor Oil, Tonqua Beans.;;; Invite the attention of merchants visiting Richmond, to an examination of their stock, which, in variety and price, is not surpassed in this or any Northern city.;;; Orders promptly attended to;;; W. Peterson &amp; Co.,;;; Druggists, 155 Main street, corner 12th.;;; 
1860-11-02_advert_522	1860-11-02	advert	NO HEADER	;;; A. Bodeker &amp; Co.,;;; --Apothecaries and Druggists, No. 10 Main street, near Old Market, Richmond, Va., will keep on hand a general assortment of pure Drugs, Medicines, Chemicals, Oils, Paints, Window Glass, Putty, Dye Stuffs, Patent Medicines, Brushes of all kinds, Surgical Appliances, Burning Fluid, Alcohol, Soaps, Perfumery, Fancy Articles, Garden Seeds, Glue, Sand Paper, Tobacco, Cigars, Snuff, Medicinal Liquors, &amp;c.;;; Prescriptions prepared at all hours, with special care, by members of the firm alone.;;; Physicians' orders from the country executed promptly, and the most reliable medicine furnished.;;; 
1860-11-02_advert_523	1860-11-02	advert	Fisher &amp; Shepherd,Wholesale and RetailDruggists,	;;; Fisher &amp; Shepherd,Wholesale and RetailDruggists,;;; Have on hand, and are continually receiving, supplies of fresh and Reliable Medicines, Drugs, Chemicals, Paints.;;; Oils, low which they offer to cash customers at very and rates.;;; 
1860-11-02_advert_524	1860-11-02	advert	New Drug Store.	;;; New Drug Store.;;; Robert W. Powers,;;;  Apothecary and Druggist.;;; Begs leave to inform his friends and the public that he has taken and re-fitted in a new and handsome style, the store formerly occupied by J. B. Wood, and more recently by C. S. Dawson, No. 48, corner Main and Wall streets, one door above the St Charles Hotel, Richmond, Va., and has just opened with an entirely new stock of Drugs, Medicines, Chemicals, Fancy and Toilet Articles, Perfumery, &amp;c., Comprising every article usually kept in his line, selected in person by himself with especial reference to their freshness, purity and entire reliability.;;; Physicians will find his stock of Drugs, Chemicals, Standard Pharmaceutical Preparations, Surgical Instruments, &amp;c., very complete, embracing many new and desirable articles.;;; Prescriptions carefully compounded at any hour of day or night.;;; Orders promptly attended to.;;; oc 5--ts Robert W. Powers.;;; 
1860-11-02_advert_525	1860-11-02	advert	E. T. Robinson,Graduate of the PhiladelphiaCollege of Pharmacy,(successor to Laidley &amp; Robinson,)fourth and Franklin streets, Richmond,	;;; E. T. Robinson,Graduate of the PhiladelphiaCollege of Pharmacy,(successor to Laidley &amp; Robinson,)fourth and Franklin streets, Richmond,;;; Has in store a large, fresh, and well selected stock of Medicines, Chemicals, Perfumery, Fancy Articles, &amp;c., which he offers at low prices.;;; Strict personal attention will be given to all the departments of the business.;;; Orders for shipment will be promptly attended o and most carefully packed.;;; 
1860-11-02_advert_526	1860-11-02	advert	NO HEADER	;;; Lead, Lead and Oil, at cost.;;; --Pure White Lead, ground in Oil, at only six cents per pound, warranted to be the cheapest in the world.;;; Also, Engine Machinery and Linseed Oils at cost.;;; Merchants, Painters and others that want to make money, are invited to call, under the Columbian Hotel.;;; on Cary st.;;; oc 4--1m* Patrick Commins, Sole Ag't.;;; 
1860-11-02_advert_527	1860-11-02	advert	Dove &amp; Co.,Wholesale Druggists,no. 83 Main street,	;;; Dove &amp; Co.,Wholesale Druggists,no. 83 Main street,;;; Having in store their Fall stock of Drugs, Medicines, Paints, Oils, &amp;c., offer them to the trade on the most accommodating terms.;;; Indigo, (Spanish Float.);;; Sup.;;; Carb. Soda, (English.);;; Cream Tartar.;;; Salpetre.;;; Eps. Salts.;;; Borax.;;; Pepper.;;; Ginger.;;; Starch;;; Window Glass, all sizes.;;; Spts. Turpentine,;;; Coal Oil.;;; Burning Fluid,;;; Machine Oil.;;; Tanners' Oil.;;; Linseed Oil.;;; Lamp Oil.;;; Sweet Oil.;;; Camphor.;;; Ext Logwood.;;; Soap, all kinds.;;; Cigars. all grades.;;; Chewing Tobacco.;;; Smoking Tobacco.;;; Liquid Glue.;;; All the Patent and Popular Medicines, Perfumery, &amp;c.;;; Particular attention to Packing and Shipping.;;; 
1860-11-02_advert_528	1860-11-02	advert	First-class Medicines.	;;; First-class Medicines.;;; Meade &amp; Baker,;;; Pharmaceutists and Vendors of pure and reliable Medicines, Chemicals, Pharmaceutical Products, Surgical Instruments and Appliances; Medicine Chests for plantations, families and travelers; Physicians' Saddle-Bags; London Elastic Stockings, Trusses and Sup porters; Porte Monnaies, Combs, Brushes, Toilet Mirrors; first quality Perfumery, Pomades and Soaps; Mineral Waters, bottled at the Springs; Medicinal Wares and Apparatus, Magnetic Machines, &amp;c., &amp;c., all of the best quality and at the lowest rates.;;; Meade &amp; Baker,;;; 186 Main st., corner above Post-Office,;;; Richmond, Va.;;; 
1860-11-02_advert_529	1860-11-02	advert	Purcell, Ladd &amp; Co.,Druggists122 Main street, Corner 13th street, Richmond, Va.,	;;; Purcell, Ladd &amp; Co.,Druggists122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;;  hhds.;;; Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1 lb. papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph.;;; Quinine,;;; 500 kegs Lewis' Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Log wood,;;; 25 bbls. Spts.;;; Turpertine,;;; 15 kegs Anto, Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre;;; 25 bbls. Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 123 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.;;; 
1860-11-02_advert_530	1860-11-02	advert	J. W. Frayser--Apothecary and Druggist--17th street, between Grace and Broad,Richmond, Va.	;;; J. W. Frayser--Apothecary and Druggist--17th street, between Grace and Broad,Richmond, Va.;;; Keeps constantly on hand a well-selected stock of Pure and Reliable Drugs, Medicines, Chemicals, Paints, Oils, Dye Stuffs, Window-Glass, Putty, Alcohol, Burning Fluid, Garden Seeds, Perfumery, Soaps, Combs, Brushes of every kind, Tobacco, Snuff and Cigars of various brands, all the popular Patent Medicines of the day — everything, in fact, usually found in Drug Stores — which will be sold on the most reasonable terms.;;; Also, Pollard Nerve and Bone Liniment.;;; Physicians and others can rely on having their Prescriptions accurately and carefully compounded, at all hours of the day and night;;; J. W. Fray,;;; Apothecary and Druggists;;; 11--ts , between;;; 
1860-11-02_advert_531	1860-11-02	advert	Boots, Shoes, &amp;c.	;;; Tland;;; -- New York;;; Boots, Shoes, &amp;c.;;; 
1860-11-02_advert_532	1860-11-02	advert	Just received,	;;; Just received,;;; We have just received our second supply of Fall and Winter stock, consisting of a large and well selected assortment of Ladies', Gent's. Misses' and Children's Boots, Shoes, Gaiters, &amp;c., which we are prepared to sell as low as any house in the city, at wholesale or retail.;;; A call is respectfully solicited.;;; H. Stern &amp; Bro.,;;; oc 17&amp;1m No. 87 Main st.;;; 
1860-11-02_advert_533	1860-11-02	advert	NO HEADER	;;; Gentlemen's Boots and Shoes.;;; --Our assortment of the above is now complete, of both single and double soles --We sell the best French Calf Sewed Boots at $5; we sell the best French Calf Congress Gaiters at $4; we sell the best French Calf Sewed Oxford Ties at $3; All other goods in proportion.;;; Marcus Harris &amp; Bro.,;;; Next to the American Hotel.;;; 
1860-11-02_advert_534	1860-11-02	advert	Boots and Shoes.	;;; Boots and Shoes.;;; Great Reduction in prices.;;; Chas. Behle, Broad street, between 2d and 3d, keeps a large stock of Ladies', Gentlemen's and Servants' Wear constantly on hand, and defies any body in Richmond to compete with him in his line, as he manufactures to order, and superintends himself.;;; Great bargains in Ladies' and Misses' colored Gaiters, Morocco Bootees.;;; Slippers and Busking; Gentlemen's city-made Patent Leather Gaiters, Oxford Ties and Slippers.--I will sell my Summer stock of Goods at and below cost.;;; Call soon, if you wish to get a good bargain.;;; Chas. Behle.;;; 
1860-11-02_advert_535	1860-11-02	advert	NO HEADER	;;; Gents' Broad-Tread Boots;;;  --Very superior and cheap, at No. 43 Main st., sign of the Big Boot, by Wm. Walsh.;;; 
